region,date,cases,cases_rep_1,cases_rep_2,cases_rep_3,cases_rep_4,cases_rep_5,cases_rep_past,cases_week_0,cases_week_7,cases_total,deaths,deaths_week_0,deaths_week_7,deaths_total
DE,2021-03-19,17355,11704,4619,870,142,20,128,83810,63304,2630103,226,1296,1558,74371
DE,2021-03-18,17398,13080,3889,334,51,44,106,79271,61050,2612620,227,1322,1570,74145
DE,2021-03-17,13501,10796,2476,73,97,59,-62,76240,58509,2595116,249,1416,1608,73918
DE,2021-03-16,5474,3758,1242,250,204,20,7,71868,58370,2581677,238,1467,1726,73669
DE,2021-03-15,6587,3484,2639,412,46,6,17,70725,58046,2576196,47,1484,1829,73431
DE,2021-03-14,10786,7416,3021,247,67,35,4,69138,57733,2569592,70,1471,1855,73384
DE,2021-03-13,12709,8726,3571,332,57,23,-35,66433,57476,2558802,239,1497,1916,73314
DE,2021-03-12,12816,9137,3391,245,36,7,20,63304,57632,2546128,252,1558,1985,73075
DE,2021-03-11,14367,10165,3670,469,32,31,-7,61050,57042,2533292,321,1570,2115,72823
DE,2021-03-10,9129,7473,1416,56,89,95,21,58509,57153,2518932,300,1608,2142,72502
DE,2021-03-09,4331,2873,795,475,171,17,-79,58370,56363,2509782,255,1726,2146,72202
DE,2021-03-08,5000,2484,2191,286,21,18,11,58046,56319,2505530,34,1829,2203,71947
DE,2021-03-07,8081,5521,2285,223,34,18,22,57733,55977,2500519,96,1855,2205,71913
DE,2021-03-06,9580,6795,2433,259,60,33,-21,57476,55800,2492416,300,1916,2193,71817
DE,2021-03-05,10562,7383,2894,220,58,7,22,57632,55336,2482857,264,1985,2316,71517
DE,2021-03-04,11826,8054,3438,264,37,33,90,57042,54438,2472273,359,2115,2430,71253
DE,2021-03-03,8990,7215,1652,55,18,50,29,57153,52832,2460357,418,2142,2578,70894
DE,2021-03-02,4007,2659,971,299,66,12,-59,56363,52342,2451338,358,2146,2716,70476
DE,2021-03-01,4687,2399,1964,262,43,19,45,56319,52332,2447390,60,2203,2829,70118
DE,2021-02-28,7824,5346,2337,103,28,10,66,55977,52402,2442658,157,2205,2883,70058
DE,2021-02-27,9736,6689,2724,293,28,2,31,55800,50888,2434768,369,2193,2956,69901
DE,2021-02-26,9972,7032,2627,259,52,2,28,55336,49984,2425001,394,2316,3015,69532
DE,2021-02-25,11937,8312,3349,215,22,39,-62,54438,50784,2415001,386,2430,3063,69138
DE,2021-02-24,8200,6531,1572,46,33,18,-186,52832,50695,2403126,422,2578,3195,68752
DE,2021-02-23,3963,2520,778,431,213,21,-77,52342,51278,2395112,415,2716,3448,68330
DE,2021-02-22,4345,2205,1903,190,19,28,24,52332,50613,2391226,62,2829,3401,67915
DE,2021-02-21,7647,5374,2021,208,27,17,32,52402,50722,2386857,145,2883,3443,67853
DE,2021-02-20,9272,6237,2764,212,23,36,-46,50888,53170,2379178,492,2956,3457,67708
DE01,2021-03-19,289,284,0,3,2,0,1,1664,1396,46394,5,30,48,1398
DE01,2021-03-18,342,334,8,0,-1,1,-4,1649,1354,46104,2,34,43,1393
DE01,2021-03-17,332,306,8,3,12,3,0,1568,1386,45766,7,42,41,1391
DE01,2021-03-16,118,120,0,-2,0,0,0,1485,1325,45434,9,45,35,1384
DE01,2021-03-15,88,78,7,3,0,0,0,1465,1323,45316,0,43,48,1375
DE01,2021-03-14,263,255,3,2,3,0,0,1461,1335,45228,3,44,49,1375
DE01,2021-03-13,232,226,5,1,0,0,2,1437,1306,44965,4,48,44,1372
DE01,2021-03-12,274,261,12,2,-1,0,-2,1396,1367,44731,9,48,48,1368
DE01,2021-03-11,261,255,5,2,-1,0,-3,1354,1387,44459,10,43,54,1359
DE01,2021-03-10,249,248,1,0,1,-1,-1,1386,1364,44201,10,41,63,1349
DE01,2021-03-09,98,111,-5,-5,0,-3,-2,1325,1447,43953,7,35,74,1339
DE01,2021-03-08,84,77,4,3,0,0,0,1323,1447,43857,1,48,73,1332
DE01,2021-03-07,239,213,26,0,0,0,-1,1335,1464,43773,7,49,77,1331
DE01,2021-03-06,191,188,1,1,1,0,0,1306,1460,43535,4,44,75,1324
DE01,2021-03-05,232,231,2,-1,0,0,-12,1367,1472,43344,4,48,75,1320
DE01,2021-03-04,293,250,35,7,1,0,-1,1387,1484,43124,8,54,72,1316
DE01,2021-03-03,188,188,1,0,-1,0,-1,1364,1450,42832,4,63,68,1308
DE01,2021-03-02,96,97,2,-2,0,-1,1,1447,1441,42645,20,74,75,1304
DE01,2021-03-01,96,88,5,3,0,0,0,1447,1479,42548,2,73,80,1284
DE01,2021-02-28,210,199,11,0,0,0,0,1464,1488,42452,2,77,79,1282
DE01,2021-02-27,252,252,4,-2,-2,0,-6,1460,1471,42242,8,75,86,1280
DE01,2021-02-26,252,247,2,2,1,0,-2,1472,1423,41996,10,75,96,1272
DE01,2021-02-25,270,255,14,1,0,0,1,1484,1523,41746,17,72,107,1262
DE01,2021-02-24,271,270,1,-1,0,1,-13,1450,1623,41475,15,68,115,1245
DE01,2021-02-23,96,103,0,-2,-4,-1,0,1441,1677,41217,19,75,117,1230
DE01,2021-02-22,113,113,0,0,0,0,-1,1479,1697,41121,6,80,115,1211
DE01,2021-02-21,206,202,3,1,0,0,2,1488,1667,41009,0,79,114,1205
DE01,2021-02-20,264,269,-2,0,-3,0,-5,1471,1762,40801,8,86,113,1205
DE01001,2021-03-19,17,17,0,0,0,0,0,60,79,1825,2,3,0,37
DE01001,2021-03-18,6,6,0,0,0,0,0,58,77,1808,0,1,0,35
DE01001,2021-03-17,13,13,0,0,0,0,0,67,85,1802,0,1,1,35
DE01001,2021-03-16,10,10,0,0,0,0,0,63,87,1789,1,1,1,35
DE01001,2021-03-15,6,6,0,0,0,0,0,67,90,1779,0,0,2,34
DE01001,2021-03-14,6,6,0,0,0,0,0,71,91,1773,0,0,2,34
DE01001,2021-03-13,2,2,0,0,0,0,0,74,99,1767,0,0,2,34
DE01001,2021-03-12,15,15,0,0,0,0,0,79,119,1765,0,0,2,34
DE01001,2021-03-11,15,15,0,0,0,0,0,77,129,1750,0,0,2,34
DE01001,2021-03-10,9,9,0,0,0,0,0,85,138,1735,0,1,1,34
DE01001,2021-03-09,14,14,0,0,0,0,0,87,146,1726,0,1,1,34
DE01001,2021-03-08,10,10,0,0,0,0,0,90,141,1712,0,2,0,34
DE01001,2021-03-07,9,9,0,0,0,0,0,91,145,1702,0,2,4,34
DE01001,2021-03-06,7,7,0,0,0,0,0,99,151,1693,0,2,4,34
DE01001,2021-03-05,13,12,1,0,0,0,0,119,147,1686,0,2,4,34
DE01001,2021-03-04,23,23,0,0,0,0,0,129,151,1673,1,2,4,34
DE01001,2021-03-03,11,11,0,0,0,0,0,138,148,1650,0,1,5,33
DE01001,2021-03-02,17,17,0,0,0,0,0,146,152,1639,1,1,5,33
DE01001,2021-03-01,11,11,0,0,0,0,0,141,148,1622,0,0,5,32
DE01001,2021-02-28,17,17,0,0,0,0,0,145,156,1611,0,4,1,32
DE01001,2021-02-27,27,27,0,0,0,0,0,151,173,1594,0,4,1,32
DE01001,2021-02-26,23,24,-1,0,0,0,0,147,160,1567,0,4,1,32
DE01001,2021-02-25,32,32,0,0,0,0,0,151,167,1544,0,4,2,32
DE01001,2021-02-24,19,19,0,0,0,0,0,148,164,1512,0,5,2,32
DE01001,2021-02-23,12,12,0,0,0,0,0,152,150,1493,0,5,3,32
DE01001,2021-02-22,15,15,0,0,0,0,0,148,154,1481,4,5,3,32
DE01001,2021-02-21,23,22,1,0,0,0,0,156,136,1466,0,1,3,28
DE01001,2021-02-20,23,23,0,0,0,0,0,173,112,1443,0,1,4,28
DE01002,2021-03-19,16,16,0,0,0,0,0,101,94,3695,0,1,3,87
DE01002,2021-03-18,32,33,-1,0,0,0,0,108,95,3679,0,1,5,87
DE01002,2021-03-17,20,21,-1,0,0,0,0,97,96,3647,1,1,5,87
DE01002,2021-03-16,2,4,0,-2,0,0,0,88,111,3627,0,1,4,86
DE01002,2021-03-15,2,2,0,0,0,0,0,92,122,3625,0,2,4,86
DE01002,2021-03-14,7,8,0,0,-1,0,0,102,127,3623,0,2,4,86
DE01002,2021-03-13,22,22,0,0,0,0,0,108,146,3616,0,2,4,86
DE01002,2021-03-12,23,23,0,0,0,0,0,94,166,3594,0,3,3,86
DE01002,2021-03-11,21,19,2,0,0,0,0,95,160,3571,0,5,1,86
DE01002,2021-03-10,11,11,0,0,0,0,0,96,149,3550,1,5,2,86
DE01002,2021-03-09,6,10,-3,0,-1,0,0,111,147,3539,1,4,2,85
DE01002,2021-03-08,12,13,-1,0,0,0,0,122,132,3533,0,4,1,84
DE01002,2021-03-07,13,13,0,0,0,0,0,127,122,3521,0,4,1,84
DE01002,2021-03-06,8,7,1,0,0,0,0,146,104,3508,1,4,1,84
DE01002,2021-03-05,24,24,0,0,0,0,-1,166,92,3500,2,3,1,83
DE01002,2021-03-04,22,22,0,0,0,0,-1,160,78,3477,0,1,1,81
DE01002,2021-03-03,26,26,0,0,0,0,0,149,82,3456,0,2,0,81
DE01002,2021-03-02,17,20,0,-3,0,0,0,147,78,3430,1,2,2,81
DE01002,2021-03-01,17,17,0,0,0,0,0,132,82,3413,0,1,4,80
DE01002,2021-02-28,32,32,0,0,0,0,0,122,83,3396,0,1,4,80
DE01002,2021-02-27,28,28,0,0,0,0,0,104,80,3364,0,1,4,80
DE01002,2021-02-26,18,18,0,0,0,0,0,92,78,3336,0,1,4,80
DE01002,2021-02-25,11,11,0,0,0,0,0,78,92,3318,1,1,5,80
DE01002,2021-02-24,24,24,0,0,0,0,-1,82,84,3307,0,0,5,79
DE01002,2021-02-23,2,2,0,0,0,0,0,78,79,3284,0,2,3,79
DE01002,2021-02-22,7,7,0,0,0,0,0,82,76,3282,0,4,1,79
DE01002,2021-02-21,14,14,0,0,0,0,0,83,76,3275,0,4,1,79
DE01002,2021-02-20,16,16,0,0,0,0,0,80,83,3261,0,4,1,79
DE01003,2021-03-19,24,24,0,0,0,0,0,96,67,4516,0,0,3,89
DE01003,2021-03-18,25,17,8,0,0,0,0,94,60,4492,0,1,2,89
DE01003,2021-03-17,7,7,0,0,0,0,0,79,60,4467,0,1,2,89
DE01003,2021-03-16,11,11,0,0,0,0,0,88,54,4460,0,1,2,89
DE01003,2021-03-15,6,6,0,0,0,0,0,79,54,4449,0,1,2,89
DE01003,2021-03-14,10,10,0,0,0,0,0,73,55,4443,0,1,3,89
DE01003,2021-03-13,13,12,0,1,0,0,2,68,61,4433,0,3,1,89
DE01003,2021-03-12,22,23,0,0,-1,0,0,67,69,4418,1,3,2,89
DE01003,2021-03-11,10,10,0,0,0,0,0,60,72,4396,0,2,4,88
DE01003,2021-03-10,16,16,0,0,0,0,0,60,82,4386,0,2,7,88
DE01003,2021-03-09,2,3,0,0,0,-1,0,54,92,4370,0,2,7,88
DE01003,2021-03-08,0,0,0,0,0,0,0,54,104,4368,0,2,11,88
DE01003,2021-03-07,5,6,0,0,-1,0,0,55,106,4368,2,3,11,88
DE01003,2021-03-06,12,12,0,0,0,0,0,61,113,4363,0,1,11,86
DE01003,2021-03-05,15,16,0,-1,0,0,0,69,108,4351,0,2,14,86
DE01003,2021-03-04,10,10,0,0,0,0,0,72,114,4336,0,4,12,86
DE01003,2021-03-03,10,10,0,0,0,0,0,82,117,4326,0,7,9,86
DE01003,2021-03-02,2,2,0,0,0,0,0,92,119,4316,0,7,9,86
DE01003,2021-03-01,1,1,0,0,0,0,0,104,138,4314,1,11,8,86
DE01003,2021-02-28,11,11,0,0,0,0,0,106,135,4313,0,11,7,85
DE01003,2021-02-27,20,20,0,0,0,0,0,113,139,4302,1,11,10,85
DE01003,2021-02-26,18,19,0,-1,0,0,0,108,138,4282,2,14,7,84
DE01003,2021-02-25,20,20,0,0,0,0,0,114,144,4264,3,12,13,82
DE01003,2021-02-24,20,20,0,0,0,0,0,117,158,4244,0,9,13,79
DE01003,2021-02-23,14,14,0,0,0,0,0,119,192,4224,4,9,14,79
DE01003,2021-02-22,3,4,0,-1,0,0,0,138,189,4210,1,8,14,75
DE01003,2021-02-21,18,18,0,0,0,0,1,135,196,4207,0,7,16,74
DE01003,2021-02-20,15,19,0,-1,-3,0,-1,139,199,4188,4,10,14,74
DE01004,2021-03-19,14,13,1,0,0,0,0,72,58,1296,0,0,0,21
DE01004,2021-03-18,23,21,2,0,0,0,0,79,44,1282,0,0,0,21
DE01004,2021-03-17,25,5,3,3,11,3,0,56,62,1259,0,0,0,21
DE01004,2021-03-16,0,0,0,0,0,0,0,41,52,1234,0,0,0,21
DE01004,2021-03-15,0,0,0,0,0,0,0,50,44,1234,0,0,0,21
DE01004,2021-03-14,0,0,0,0,0,0,0,53,41,1234,0,0,0,21
DE01004,2021-03-13,10,10,0,0,0,0,0,63,33,1234,0,0,0,21
DE01004,2021-03-12,21,10,11,0,0,0,0,58,30,1224,0,0,0,21
DE01004,2021-03-11,0,0,0,0,0,0,0,44,32,1203,0,0,0,21
DE01004,2021-03-10,10,10,0,0,0,0,0,62,20,1203,0,0,0,21
DE01004,2021-03-09,9,9,0,0,0,0,0,52,26,1193,0,0,0,21
DE01004,2021-03-08,3,3,0,0,0,0,0,44,33,1184,0,0,0,21
DE01004,2021-03-07,10,10,0,0,0,0,0,41,33,1181,0,0,0,21
DE01004,2021-03-06,5,5,0,0,0,0,0,33,37,1171,0,0,0,21
DE01004,2021-03-05,7,7,0,0,0,0,0,30,43,1166,0,0,0,21
DE01004,2021-03-04,18,6,10,2,0,0,0,32,52,1159,0,0,1,21
DE01004,2021-03-03,0,0,0,0,0,0,0,20,45,1141,0,0,1,21
DE01004,2021-03-02,1,0,1,0,0,0,0,26,42,1141,0,0,1,21
DE01004,2021-03-01,0,0,0,0,0,0,0,33,37,1140,0,0,1,21
DE01004,2021-02-28,2,2,0,0,0,0,0,33,42,1140,0,0,1,21
DE01004,2021-02-27,2,2,0,0,0,0,0,37,36,1138,0,0,1,21
DE01004,2021-02-26,9,9,0,0,0,0,-2,43,32,1136,0,0,1,21
DE01004,2021-02-25,6,6,0,0,0,0,0,52,28,1129,0,1,0,21
DE01004,2021-02-24,6,6,0,0,0,0,0,45,29,1123,0,1,0,21
DE01004,2021-02-23,8,7,1,0,0,0,-1,42,33,1117,0,1,0,21
DE01004,2021-02-22,0,0,0,0,0,0,0,37,32,1110,0,1,0,21
DE01004,2021-02-21,6,6,0,0,0,0,0,42,27,1110,0,1,0,21
DE01004,2021-02-20,8,8,0,0,0,0,0,36,40,1104,0,1,0,21
DE01051,2021-03-19,13,13,0,0,0,0,0,57,16,1412,0,0,0,40
DE01051,2021-03-18,12,12,0,0,0,0,0,49,17,1399,0,0,0,40
DE01051,2021-03-17,8,8,0,0,0,0,0,37,24,1387,0,0,0,40
DE01051,2021-03-16,6,6,0,0,0,0,0,32,26,1379,0,0,0,40
DE01051,2021-03-15,1,1,0,0,0,0,0,27,27,1373,0,0,0,40
DE01051,2021-03-14,10,10,0,0,0,0,0,27,28,1372,0,0,0,40
DE01051,2021-03-13,7,7,0,0,0,0,0,18,29,1362,0,0,0,40
DE01051,2021-03-12,5,4,1,0,0,0,0,16,23,1355,0,0,0,40
DE01051,2021-03-11,0,0,0,0,0,0,0,17,22,1350,0,0,0,40
DE01051,2021-03-10,3,3,0,0,0,0,0,24,15,1350,0,0,0,40
DE01051,2021-03-09,1,1,0,0,0,0,0,26,14,1347,0,0,0,40
DE01051,2021-03-08,1,1,0,0,0,0,0,27,12,1346,0,0,0,40
DE01051,2021-03-07,1,1,0,0,0,0,0,28,11,1345,0,0,0,40
DE01051,2021-03-06,5,5,0,0,0,0,0,29,10,1344,0,0,0,40
DE01051,2021-03-05,6,6,0,0,0,0,0,23,12,1339,0,0,0,40
DE01051,2021-03-04,7,7,0,0,0,0,0,22,13,1333,0,0,0,40
DE01051,2021-03-03,5,5,0,0,0,0,0,15,16,1326,0,0,0,40
DE01051,2021-03-02,2,2,0,0,0,0,0,14,18,1321,0,0,0,40
DE01051,2021-03-01,2,2,0,0,0,0,0,12,20,1319,0,0,0,40
DE01051,2021-02-28,2,2,0,0,0,0,0,11,19,1317,0,0,0,40
DE01051,2021-02-27,-1,0,0,-1,0,0,0,10,20,1315,0,0,0,40
DE01051,2021-02-26,5,1,4,0,0,0,0,12,22,1316,0,0,0,40
DE01051,2021-02-25,0,0,0,0,0,0,0,13,24,1311,0,0,0,40
DE01051,2021-02-24,4,4,0,0,0,0,0,16,25,1311,0,0,1,40
DE01051,2021-02-23,0,0,0,0,0,0,0,18,23,1307,0,0,1,40
DE01051,2021-02-22,1,1,0,0,0,0,0,20,22,1307,0,0,1,40
DE01051,2021-02-21,1,1,0,0,0,0,0,19,24,1306,0,0,1,40
DE01051,2021-02-20,1,1,0,0,0,0,0,20,24,1305,0,0,1,40
DE01053,2021-03-19,26,27,0,-1,0,0,0,161,143,3486,0,3,12,99
DE01053,2021-03-18,27,27,0,0,0,0,0,160,140,3460,0,6,10,99
DE01053,2021-03-17,33,35,-2,0,0,0,0,153,144,3433,0,9,9,99
DE01053,2021-03-16,13,17,0,-3,-1,0,0,160,132,3400,2,10,8,99
DE01053,2021-03-15,0,0,0,0,0,0,0,153,135,3387,0,11,8,97
DE01053,2021-03-14,29,29,0,0,0,0,0,154,134,3387,1,11,8,97
DE01053,2021-03-13,33,33,0,0,0,0,0,149,122,3358,0,12,8,96
DE01053,2021-03-12,25,25,0,0,0,0,0,143,119,3325,3,12,8,96
DE01053,2021-03-11,20,20,0,0,0,0,0,140,119,3300,3,10,7,93
DE01053,2021-03-10,40,40,0,0,0,0,0,144,121,3280,1,9,7,90
DE01053,2021-03-09,6,8,0,-2,0,0,-1,132,124,3240,3,8,9,89
DE01053,2021-03-08,1,0,1,0,0,0,0,135,125,3235,0,8,8,86
DE01053,2021-03-07,24,24,0,0,0,0,0,134,126,3234,2,8,8,86
DE01053,2021-03-06,27,27,0,0,0,0,0,122,131,3210,0,8,6,84
DE01053,2021-03-05,22,22,0,0,0,0,-2,119,133,3183,1,8,6,84
DE01053,2021-03-04,24,24,0,0,0,0,0,119,130,3163,2,7,6,83
DE01053,2021-03-03,28,28,0,0,0,0,0,121,130,3139,0,7,4,81
DE01053,2021-03-02,9,8,0,1,0,0,0,124,134,3111,3,9,2,81
DE01053,2021-03-01,0,0,0,0,0,0,0,125,130,3102,0,8,2,78
DE01053,2021-02-28,12,12,0,0,0,0,0,126,157,3102,2,8,5,78
DE01053,2021-02-27,24,24,0,0,0,0,0,131,140,3090,0,6,5,76
DE01053,2021-02-26,22,22,0,0,0,0,0,133,129,3066,0,6,6,76
DE01053,2021-02-25,26,26,0,0,0,0,0,130,134,3044,2,6,6,76
DE01053,2021-02-24,31,31,0,0,0,0,0,130,137,3018,2,4,7,74
DE01053,2021-02-23,10,10,0,0,0,0,1,134,135,2987,2,2,8,72
DE01053,2021-02-22,1,1,0,0,0,0,0,130,140,2976,0,2,6,70
DE01053,2021-02-21,17,17,0,0,0,0,0,157,118,2975,0,5,3,70
DE01053,2021-02-20,26,26,0,0,0,0,0,140,156,2958,0,5,3,70
DE01054,2021-03-19,6,5,0,0,1,0,0,56,49,2204,0,2,2,72
DE01054,2021-03-18,12,11,1,0,0,0,0,59,48,2198,0,2,2,72
DE01054,2021-03-17,9,8,1,0,0,0,0,59,48,2186,1,3,2,72
DE01054,2021-03-16,11,8,0,3,0,0,0,55,47,2177,0,2,2,71
DE01054,2021-03-15,3,3,0,0,0,0,0,47,48,2166,0,2,4,71
DE01054,2021-03-14,10,10,0,0,0,0,0,45,57,2163,0,2,4,71
DE01054,2021-03-13,5,5,0,0,0,0,0,47,63,2153,1,3,3,71
DE01054,2021-03-12,9,8,0,1,0,0,-1,49,67,2148,0,2,3,70
DE01054,2021-03-11,12,10,0,2,0,0,-1,48,67,2140,1,2,4,70
DE01054,2021-03-10,5,5,0,0,0,0,0,48,67,2129,0,2,4,69
DE01054,2021-03-09,3,3,0,0,0,0,0,47,68,2124,0,2,4,69
DE01054,2021-03-08,1,1,0,0,0,0,0,48,67,2121,0,4,2,69
DE01054,2021-03-07,12,12,0,0,0,0,0,57,67,2120,1,4,2,69
DE01054,2021-03-06,7,7,0,0,0,0,0,63,55,2108,0,3,2,68
DE01054,2021-03-05,8,8,0,0,0,0,0,67,59,2101,0,3,2,68
DE01054,2021-03-04,12,12,0,0,0,0,0,67,74,2093,1,4,1,68
DE01054,2021-03-03,4,4,0,0,0,0,1,67,68,2081,0,4,1,67
DE01054,2021-03-02,4,4,0,0,0,0,0,68,68,2076,2,4,1,67
DE01054,2021-03-01,10,10,0,0,0,0,-1,67,85,2072,0,2,1,65
DE01054,2021-02-28,18,17,1,0,0,0,0,67,82,2063,0,2,3,65
DE01054,2021-02-27,11,11,0,0,0,0,0,55,84,2045,0,2,4,65
DE01054,2021-02-26,8,8,0,0,0,0,0,59,83,2034,1,2,4,65
DE01054,2021-02-25,12,12,0,0,0,0,0,74,146,2026,1,1,4,64
DE01054,2021-02-24,5,5,0,0,0,0,0,68,158,2014,0,1,5,63
DE01054,2021-02-23,3,3,0,0,0,0,0,68,159,2009,0,1,5,63
DE01054,2021-02-22,10,10,0,0,0,0,-1,85,150,2006,0,1,6,63
DE01054,2021-02-21,6,6,0,0,0,0,0,82,158,1997,0,3,5,63
DE01054,2021-02-20,15,15,0,0,0,0,0,84,163,1991,0,4,5,63
DE01055,2021-03-19,18,18,0,0,0,0,0,79,72,2364,0,2,1,76
DE01055,2021-03-18,23,23,0,0,0,0,0,73,71,2346,0,2,2,76
DE01055,2021-03-17,13,10,3,0,0,0,0,72,66,2323,2,2,2,76
DE01055,2021-03-16,1,0,1,0,0,0,0,68,62,2310,0,0,3,74
DE01055,2021-03-15,0,0,0,0,0,0,0,69,65,2309,0,1,2,74
DE01055,2021-03-14,10,9,0,1,0,0,0,70,64,2309,0,1,2,74
DE01055,2021-03-13,14,14,0,0,0,0,0,74,64,2299,0,1,2,74
DE01055,2021-03-12,12,14,-1,-1,0,0,0,72,66,2285,0,1,3,74
DE01055,2021-03-11,22,22,0,0,0,0,-1,71,69,2273,0,2,3,74
DE01055,2021-03-10,9,9,0,0,0,0,0,66,58,2252,0,2,4,74
DE01055,2021-03-09,2,3,0,-1,0,0,0,62,62,2243,1,3,7,74
DE01055,2021-03-08,1,1,0,0,0,0,0,65,60,2241,0,2,11,73
DE01055,2021-03-07,14,13,1,0,0,0,0,64,64,2240,0,2,11,73
DE01055,2021-03-06,12,11,0,1,0,0,0,64,70,2226,0,2,11,73
DE01055,2021-03-05,11,11,0,0,0,0,0,66,73,2214,1,3,11,73
DE01055,2021-03-04,17,17,0,0,0,0,0,69,73,2203,0,3,10,72
DE01055,2021-03-03,5,5,0,0,0,0,-1,58,80,2186,1,4,9,72
DE01055,2021-03-02,5,5,0,0,0,0,0,62,79,2182,0,7,7,71
DE01055,2021-03-01,0,0,0,0,0,0,0,60,82,2177,0,11,6,71
DE01055,2021-02-28,14,7,7,0,0,0,0,64,86,2177,0,11,6,71
DE01055,2021-02-27,14,15,0,0,-1,0,-6,70,69,2163,1,11,6,71
DE01055,2021-02-26,14,14,0,0,0,0,0,73,69,2155,1,11,7,70
DE01055,2021-02-25,6,7,-1,0,0,0,0,73,75,2141,1,10,7,69
DE01055,2021-02-24,9,8,1,0,0,0,-2,80,90,2135,4,9,8,68
DE01055,2021-02-23,3,3,0,0,0,0,0,79,106,2128,4,7,14,64
DE01055,2021-02-22,4,4,0,0,0,0,0,82,122,2125,0,6,12,60
DE01055,2021-02-21,20,19,1,0,0,0,0,86,117,2121,0,6,13,60
DE01055,2021-02-20,17,18,-1,0,0,0,0,69,136,2101,1,6,13,60
DE01056,2021-03-19,40,38,-1,2,1,0,1,251,149,7936,0,2,5,319
DE01056,2021-03-18,37,40,-2,-1,-1,1,-5,241,139,7895,1,4,3,319
DE01056,2021-03-17,56,55,0,0,1,0,-1,239,151,7863,0,3,4,318
DE01056,2021-03-16,18,15,0,2,1,0,1,205,129,7808,0,3,4,318
DE01056,2021-03-15,23,15,6,2,0,0,0,203,121,7789,0,3,14,318
DE01056,2021-03-14,54,49,1,0,4,0,0,186,125,7766,1,4,14,318
DE01056,2021-03-13,23,22,2,0,-1,0,0,152,126,7712,0,4,13,317
DE01056,2021-03-12,30,28,1,1,0,0,0,149,126,7689,2,5,16,317
DE01056,2021-03-11,35,32,2,1,0,0,0,139,132,7659,0,3,19,315
DE01056,2021-03-10,22,23,-2,0,0,1,-2,151,119,7624,0,4,19,315
DE01056,2021-03-09,16,15,0,1,1,-1,-1,129,149,7604,0,4,19,315
DE01056,2021-03-08,6,2,4,0,0,0,0,121,146,7589,1,14,13,315
DE01056,2021-03-07,20,18,2,0,0,0,0,125,151,7583,1,14,12,314
DE01056,2021-03-06,20,21,-1,0,0,0,0,126,158,7563,1,13,12,313
DE01056,2021-03-05,20,21,0,0,-1,0,-10,126,159,7543,0,16,8,312
DE01056,2021-03-04,47,21,21,4,1,0,1,132,159,7533,1,19,7,312
DE01056,2021-03-03,0,0,0,0,0,0,0,119,145,7485,0,19,9,311
DE01056,2021-03-02,8,7,0,1,0,0,1,149,151,7485,10,19,20,311
DE01056,2021-03-01,10,6,3,1,0,0,1,146,151,7476,1,13,23,301
DE01056,2021-02-28,21,20,1,0,0,0,0,151,148,7465,0,12,23,300
DE01056,2021-02-27,20,19,2,-1,0,0,0,158,135,7444,4,12,26,300
DE01056,2021-02-26,26,24,1,1,0,0,0,159,139,7424,3,8,31,296
DE01056,2021-02-25,34,31,3,0,0,0,-2,159,155,7398,1,7,32,293
DE01056,2021-02-24,30,30,0,0,0,0,-2,145,227,7366,0,9,34,292
DE01056,2021-02-23,5,7,0,0,-1,-1,1,151,241,7338,4,20,26,292
DE01056,2021-02-22,15,15,0,0,0,0,0,151,272,7332,0,23,26,288
DE01056,2021-02-21,28,25,1,2,0,0,1,148,260,7317,0,23,26,288
DE01056,2021-02-20,21,22,-1,0,0,0,-4,135,294,7288,0,26,26,288
DE01057,2021-03-19,4,4,0,0,0,0,0,36,26,965,0,0,0,26
DE01057,2021-03-18,5,5,0,0,0,0,0,33,30,961,0,0,0,26
DE01057,2021-03-17,10,10,0,0,0,0,0,31,32,956,0,0,1,26
DE01057,2021-03-16,2,2,0,0,0,0,0,29,27,946,0,0,1,26
DE01057,2021-03-15,1,1,0,0,0,0,0,30,25,944,0,0,1,26
DE01057,2021-03-14,7,7,0,0,0,0,0,34,20,943,0,0,1,26
DE01057,2021-03-13,7,7,0,0,0,0,0,31,21,936,0,0,1,26
DE01057,2021-03-12,1,1,0,0,0,0,0,26,29,929,0,0,1,26
DE01057,2021-03-11,3,3,0,0,0,0,0,30,32,928,0,0,1,26
DE01057,2021-03-10,8,8,0,0,0,0,0,32,34,925,0,1,0,26
DE01057,2021-03-09,3,3,0,0,0,0,0,27,44,917,0,1,2,26
DE01057,2021-03-08,5,5,0,0,0,0,0,25,44,914,0,1,2,26
DE01057,2021-03-07,4,4,0,0,0,0,0,20,54,909,0,1,3,26
DE01057,2021-03-06,2,2,0,0,0,0,0,21,54,905,0,1,3,26
DE01057,2021-03-05,5,5,0,0,0,0,0,29,48,903,0,1,3,26
DE01057,2021-03-04,5,5,0,0,0,0,0,32,55,898,1,1,3,26
DE01057,2021-03-03,3,3,0,0,0,0,0,34,49,893,0,0,3,25
DE01057,2021-03-02,1,0,1,0,0,0,0,44,39,890,0,2,1,25
DE01057,2021-03-01,0,0,0,0,0,0,0,44,40,889,0,2,2,25
DE01057,2021-02-28,5,5,0,0,0,0,0,54,30,889,0,3,1,25
DE01057,2021-02-27,10,9,1,0,0,0,0,54,25,884,0,3,1,25
DE01057,2021-02-26,8,8,0,0,0,0,0,48,25,874,0,3,2,25
