region,date,cases,cases_rep_1,cases_rep_2,cases_rep_3,cases_rep_4,cases_rep_5,cases_rep_past,cases_week_0,cases_week_7,cases_total,deaths,deaths_week_0,deaths_week_7,deaths_total
DE,2021-02-05,12749,8397,3953,307,81,11,186,71044,85456,2264670,854,4870,5085,60590
DE,2021-02-04,13981,9117,4362,457,29,16,244,67792,93307,2251735,790,-1444,11417,59736
DE,2021-02-03,9544,7518,1797,53,112,64,121,75944,91322,2237510,969,4986,5201,58946
DE,2021-02-02,5968,3539,1164,687,535,43,-70,79257,94098,2227845,868,4992,5365,57977
DE,2021-02-01,5617,2947,2393,197,58,22,41,79413,98705,2221947,171,5017,5457,57109
DE,2021-01-31,11115,6789,3724,464,86,52,340,80453,109706,2216289,409,5064,5911,56938
DE,2021-01-30,12070,8043,3401,475,126,25,303,81555,100809,2204834,809,5014,5547,56529
DE,2021-01-29,9497,9399,2715,-1468,-617,-532,-233306,85456,103329,2192461,-5460,5085,5650,55720
DE,2021-01-28,22133,12548,6691,1125,613,1156,233262,93307,107683,2416270,7220,11417,5893,61180
DE,2021-01-27,12857,10081,2481,136,105,54,207,91322,111850,2160875,975,5201,6130,53960
DE,2021-01-26,6124,3750,1478,499,388,9,55,94098,115428,2147811,893,5365,6083,52985
DE,2021-01-25,6657,3320,2852,395,69,21,124,98705,116787,2141632,218,5457,5949,52092
DE,2021-01-24,12217,8030,3697,318,134,38,277,109706,111519,2134851,359,5911,5624,51874
DE,2021-01-23,15971,10328,4776,638,149,80,557,100809,125139,2122357,880,5547,6097,51515
DE,2021-01-22,17348,11523,5142,527,119,37,761,103329,131109,2105829,872,5650,6201,50635
DE,2021-01-21,20148,13560,6257,273,35,23,78,107683,140966,2087720,1004,5893,6269,49763
DE,2021-01-20,15633,11441,3749,113,243,87,217,111850,142776,2067494,1139,6130,6104,48759
DE,2021-01-19,10731,4917,3353,1475,835,151,336,115428,144097,2051644,985,6083,6023,47620
DE,2021-01-18,17658,3077,9450,4430,571,130,1710,116787,143340,2040577,672,5949,6113,46635
DE,2021-01-17,3320,2136,1038,106,28,12,-1283,111519,140362,2021209,-5,5624,6076,45963
DE,2021-01-16,18491,11720,5953,573,158,87,201,125139,133510,2019172,983,6097,5914,45968
DE,2021-01-15,21702,13550,7095,907,132,18,627,131109,144001,2000480,1115,6201,5781,44985
DE,2021-01-14,24315,16031,7568,665,15,36,882,140966,112442,1978151,1241,6269,4598,43870
DE,2021-01-13,19211,13659,4936,170,229,217,421,142776,118339,1952954,1092,6104,4424,42629
DE,2021-01-12,12090,7613,2489,768,848,372,378,144097,119449,1933322,851,6023,4541,41537
DE,2021-01-11,12390,5730,4900,1345,335,80,115,143340,120495,1920854,347,6113,4450,40686
DE,2021-01-10,16940,10512,5671,508,144,105,284,140362,121858,1908349,468,6076,4489,40339
DE,2021-01-09,24461,15814,7426,704,388,129,167,133510,125362,1891125,1087,5914,4535,39871
DE01,2021-02-05,321,311,-1,7,2,2,9,1941,2613,37354,16,149,109,983
DE01,2021-02-04,480,345,138,2,-2,-3,5,2014,2739,37024,23,153,107,967
DE01,2021-02-03,224,226,-2,2,0,-2,-19,2044,2694,36539,27,150,103,944
DE01,2021-02-02,138,128,13,-3,1,-1,-3,2369,2603,36334,29,148,94,917
DE01,2021-02-01,188,164,15,2,2,5,10,2339,2708,36199,11,133,103,888
DE01,2021-01-31,309,250,62,0,-7,4,-1,2294,2779,36001,24,133,93,877
DE01,2021-01-30,281,284,21,-7,-15,-2,-3,2469,2678,35693,19,112,93,853
DE01,2021-01-29,394,363,22,5,2,2,5,2613,2678,35415,20,109,102,834
DE01,2021-01-28,510,450,48,5,6,1,-14,2739,2582,35016,20,107,98,814
DE01,2021-01-27,549,494,46,5,3,1,8,2694,2601,34520,25,103,97,794
DE01,2021-01-26,108,109,4,1,0,-6,0,2603,2564,33963,14,94,106,769
DE01,2021-01-25,143,138,-3,5,1,2,-3,2708,2575,33855,11,103,98,755
DE01,2021-01-24,484,442,32,6,0,4,1,2779,2501,33715,3,93,106,744
DE01,2021-01-23,425,421,-3,10,-5,2,1,2678,2545,33230,16,93,114,741
DE01,2021-01-22,520,503,7,9,1,0,12,2678,2633,32804,18,102,103,725
DE01,2021-01-21,465,463,5,-2,1,-2,-14,2582,2686,32272,16,98,95,707
DE01,2021-01-20,458,455,2,-1,-3,5,-4,2601,2746,31821,16,97,97,691
DE01,2021-01-19,213,236,-3,-5,-4,-11,-11,2564,2879,31367,23,106,94,675
DE01,2021-01-18,214,205,12,-2,-1,0,0,2575,2897,31165,1,98,108,652
DE01,2021-01-17,383,352,14,15,2,0,10,2501,2964,30951,3,106,102,651
DE01,2021-01-16,425,408,13,5,-1,0,-13,2545,2828,30558,25,114,98,648
DE01,2021-01-15,424,401,23,-2,-2,4,-2,2633,2781,30146,14,103,95,623
DE01,2021-01-14,484,463,24,2,-3,-2,15,2686,2304,29724,15,95,89,609
DE01,2021-01-13,421,378,41,-1,3,0,-28,2746,2280,29225,25,97,87,594
DE01,2021-01-12,224,220,4,2,0,-2,-10,2879,2250,28832,15,94,81,569
DE01,2021-01-11,140,138,-4,6,0,0,3,2897,2249,28618,9,108,70,554
DE01,2021-01-10,427,408,10,5,3,1,2,2964,2237,28475,11,102,77,545
DE01,2021-01-09,513,506,3,-1,4,1,17,2828,2187,28046,14,98,77,534
DE01001,2021-02-05,15,15,0,0,0,0,1,123,133,1138,1,2,3,22
DE01001,2021-02-04,24,26,0,0,0,-2,5,137,124,1122,0,2,3,21
DE01001,2021-02-03,28,27,0,1,0,0,0,125,154,1093,0,3,2,21
DE01001,2021-02-02,21,20,0,0,1,0,0,128,149,1065,0,3,3,21
DE01001,2021-02-01,13,13,0,0,0,0,0,109,172,1044,0,3,6,21
DE01001,2021-01-31,8,8,0,0,0,0,0,102,183,1031,0,3,7,21
DE01001,2021-01-30,14,14,0,0,0,0,0,117,169,1023,1,4,6,21
DE01001,2021-01-29,29,29,0,0,0,0,0,133,163,1009,1,3,7,20
DE01001,2021-01-28,12,12,0,0,0,0,1,124,174,980,1,3,6,19
DE01001,2021-01-27,31,28,3,0,0,0,0,154,150,967,0,2,6,18
DE01001,2021-01-26,2,1,1,0,0,0,0,149,144,936,0,3,6,18
DE01001,2021-01-25,6,6,0,0,0,0,0,172,119,934,0,6,3,18
DE01001,2021-01-24,23,22,0,1,0,0,0,183,119,928,1,7,2,18
DE01001,2021-01-23,30,31,-2,0,1,0,0,169,123,905,0,6,2,17
DE01001,2021-01-22,20,21,0,-1,0,0,0,163,115,875,1,7,1,17
DE01001,2021-01-21,42,42,0,0,0,0,0,174,119,855,0,6,2,16
DE01001,2021-01-20,26,26,0,0,0,0,0,150,114,813,1,6,2,16
DE01001,2021-01-19,25,25,0,0,0,0,0,144,114,787,3,6,2,15
DE01001,2021-01-18,17,17,0,0,0,0,0,119,130,762,1,3,2,12
DE01001,2021-01-17,9,9,0,0,0,0,0,119,118,745,0,2,2,11
DE01001,2021-01-16,24,24,0,0,0,0,0,123,111,736,1,2,2,11
DE01001,2021-01-15,31,31,0,0,0,0,0,115,108,712,0,1,2,10
DE01001,2021-01-14,18,18,0,0,0,0,0,119,73,681,0,2,1,10
DE01001,2021-01-13,20,12,8,0,0,0,1,114,65,663,1,2,1,10
DE01001,2021-01-12,0,0,0,0,0,0,0,114,53,642,0,2,0,9
DE01001,2021-01-11,17,17,0,0,0,0,0,130,45,642,0,2,0,9
DE01001,2021-01-10,13,13,0,0,0,0,0,118,46,625,0,2,0,9
DE01001,2021-01-09,16,16,0,0,0,0,1,111,42,612,0,2,1,9
DE01002,2021-02-05,16,16,0,0,0,0,0,100,134,3090,1,4,9,73
DE01002,2021-02-04,33,9,24,0,0,0,0,105,137,3074,0,3,14,72
DE01002,2021-02-03,1,0,0,1,0,0,0,93,150,3041,0,5,13,72
DE01002,2021-02-02,3,6,-3,0,0,0,2,120,158,3040,1,7,11,72
DE01002,2021-02-01,16,16,0,0,0,0,-3,130,157,3035,0,10,9,71
DE01002,2021-01-31,12,12,0,0,0,0,1,126,165,3022,1,10,9,71
DE01002,2021-01-30,19,17,1,1,0,0,-1,128,176,3009,1,9,10,70
DE01002,2021-01-29,21,21,-2,2,0,0,-2,134,180,2991,0,9,10,69
DE01002,2021-01-28,21,22,-2,0,0,1,1,137,184,2972,2,14,6,69
DE01002,2021-01-27,28,27,0,0,1,0,-3,150,186,2950,2,13,7,67
DE01002,2021-01-26,13,15,0,-2,0,0,0,158,170,2925,4,11,7,65
DE01002,2021-01-25,12,12,0,0,0,0,0,157,189,2912,0,9,6,61
DE01002,2021-01-24,14,14,0,0,0,0,0,165,177,2900,0,9,7,61
DE01002,2021-01-23,25,25,0,0,0,0,1,176,167,2886,1,10,6,61
DE01002,2021-01-22,24,24,0,0,0,0,-2,180,190,2860,5,10,5,60
DE01002,2021-01-21,34,33,0,0,1,0,0,184,200,2838,1,6,6,55
DE01002,2021-01-20,36,37,0,-2,1,0,1,186,203,2804,0,7,7,54
DE01002,2021-01-19,12,14,0,-2,0,0,0,170,223,2767,2,7,9,54
DE01002,2021-01-18,20,19,0,1,0,0,0,189,219,2755,0,6,10,52
DE01002,2021-01-17,25,27,-2,0,0,0,1,177,222,2735,1,7,9,52
DE01002,2021-01-16,29,29,0,0,0,0,-2,167,220,2709,1,6,10,51
DE01002,2021-01-15,28,28,0,0,0,0,0,190,202,2682,1,5,10,50
DE01002,2021-01-14,36,30,5,1,0,0,0,200,164,2654,2,6,8,49
DE01002,2021-01-13,20,20,0,0,0,0,0,203,154,2618,0,7,7,47
DE01002,2021-01-12,31,31,0,0,0,0,0,223,160,2598,1,9,4,47
DE01002,2021-01-11,8,8,0,0,0,0,0,219,146,2567,1,10,4,46
DE01002,2021-01-10,15,15,0,0,0,0,0,222,142,2559,0,9,4,45
DE01002,2021-01-09,52,52,1,-1,0,0,3,220,145,2544,0,10,3,45
DE01003,2021-02-05,40,42,-2,0,0,0,0,235,314,3814,0,5,8,47
DE01003,2021-02-04,92,40,52,0,0,0,0,243,326,3774,2,8,6,47
DE01003,2021-02-03,0,0,0,0,0,0,0,243,289,3682,1,7,7,45
DE01003,2021-02-02,30,30,0,0,0,0,0,321,231,3682,0,6,8,44
DE01003,2021-02-01,20,11,0,0,2,7,6,309,243,3652,1,7,7,44
DE01003,2021-01-31,67,43,31,-3,-7,3,-6,301,234,3626,1,8,5,43
DE01003,2021-01-30,-14,0,14,-14,-14,0,0,289,210,3565,0,7,6,42
DE01003,2021-01-29,48,33,15,0,0,0,1,314,243,3579,3,8,6,42
DE01003,2021-01-28,92,69,23,0,0,0,-2,326,236,3530,1,6,6,39
DE01003,2021-01-27,78,78,0,0,0,0,2,289,223,3440,0,7,4,38
DE01003,2021-01-26,18,20,0,0,0,-2,-1,231,219,3360,1,8,4,38
DE01003,2021-01-25,12,12,0,0,0,0,-2,243,222,3343,2,7,5,37
DE01003,2021-01-24,55,28,26,1,0,0,0,234,225,3333,0,5,8,35
DE01003,2021-01-23,11,3,0,7,0,1,1,210,228,3278,1,6,10,35
DE01003,2021-01-22,60,71,-9,0,-2,0,-2,243,228,3266,1,6,9,34
DE01003,2021-01-21,55,46,9,0,0,0,0,236,228,3208,2,6,8,33
DE01003,2021-01-20,20,19,1,0,0,0,1,223,215,3153,1,4,8,31
DE01003,2021-01-19,30,30,0,0,0,0,-1,219,231,3132,0,4,7,30
DE01003,2021-01-18,3,3,0,0,0,0,-2,222,248,3103,0,5,6,30
DE01003,2021-01-17,31,25,0,4,0,2,6,225,256,3102,1,8,3,30
DE01003,2021-01-16,44,36,10,1,-3,0,-9,228,250,3065,1,10,0,29
DE01003,2021-01-15,53,43,14,-2,-2,0,-4,228,245,3030,1,9,0,28
DE01003,2021-01-14,42,24,18,0,0,0,0,228,192,2981,0,8,0,27
DE01003,2021-01-13,16,15,0,1,0,0,4,215,211,2939,1,8,0,27
DE01003,2021-01-12,33,35,-2,0,0,0,-8,231,227,2919,1,7,1,26
DE01003,2021-01-11,6,6,0,0,0,0,0,248,204,2894,3,6,2,25
DE01003,2021-01-10,34,33,1,0,0,0,0,256,214,2888,3,3,3,22
DE01003,2021-01-09,44,41,2,0,1,0,4,250,204,2854,0,0,3,19
DE01004,2021-02-05,8,6,0,2,0,0,1,52,60,1036,1,3,2,20
DE01004,2021-02-04,3,5,0,0,0,-2,1,60,77,1027,1,3,1,19
DE01004,2021-02-03,15,15,0,0,0,0,0,62,72,1023,0,2,1,18
DE01004,2021-02-02,6,6,0,0,0,0,1,58,86,1008,1,2,1,18
DE01004,2021-02-01,4,4,0,0,0,0,0,60,87,1001,0,2,1,17
DE01004,2021-01-31,9,9,0,0,0,0,1,56,92,997,0,2,1,17
DE01004,2021-01-30,7,7,0,0,0,0,0,54,97,987,0,2,1,17
DE01004,2021-01-29,16,12,3,1,0,0,0,60,101,980,1,2,4,17
DE01004,2021-01-28,5,6,-1,0,0,0,2,77,93,964,0,1,4,16
DE01004,2021-01-27,11,11,0,0,0,0,-4,72,118,957,0,1,4,16
DE01004,2021-01-26,8,3,5,0,0,0,0,86,97,950,1,1,4,16
DE01004,2021-01-25,0,0,0,0,0,0,0,87,95,942,0,1,3,15
DE01004,2021-01-24,7,7,0,0,0,0,0,92,93,942,0,1,3,15
DE01004,2021-01-23,13,11,1,0,1,0,1,97,88,935,0,1,4,15
DE01004,2021-01-22,33,24,11,-2,0,0,1,101,81,921,0,4,1,15
DE01004,2021-01-21,0,0,0,0,0,0,1,93,79,887,0,4,1,15
DE01004,2021-01-20,25,23,1,0,1,0,-1,118,74,886,0,4,1,15
DE01004,2021-01-19,9,11,0,-2,0,0,0,97,77,862,1,4,1,15
DE01004,2021-01-18,5,3,2,0,0,0,0,95,73,853,0,3,1,14
DE01004,2021-01-17,12,11,1,0,0,0,0,93,75,848,0,3,1,14
DE01004,2021-01-16,17,16,0,0,1,0,0,88,68,836,3,4,0,14
DE01004,2021-01-15,25,25,0,0,0,0,0,81,65,819,0,1,0,11
DE01004,2021-01-14,25,25,0,0,0,0,0,79,42,794,0,1,0,11
DE01004,2021-01-13,4,4,0,0,0,0,0,74,30,769,0,1,1,11
DE01004,2021-01-12,7,7,0,0,0,0,0,77,31,765,0,1,1,11
DE01004,2021-01-11,3,2,1,0,0,0,1,73,34,758,0,1,1,11
DE01004,2021-01-10,7,7,0,0,0,0,0,75,29,754,1,1,1,11
DE01004,2021-01-09,10,10,0,0,0,0,1,68,28,747,0,0,1,10
DE01051,2021-02-05,4,3,0,0,0,1,0,29,56,1258,0,3,1,39
DE01051,2021-02-04,8,6,4,0,-2,0,0,25,75,1254,2,3,1,39
DE01051,2021-02-03,0,0,0,0,0,0,0,32,72,1246,0,1,1,37
DE01051,2021-02-02,0,0,0,0,0,0,0,32,83,1246,0,1,2,37
DE01051,2021-02-01,4,3,0,1,0,0,0,35,83,1246,0,2,2,37
DE01051,2021-01-31,3,5,-2,0,0,0,1,35,84,1242,0,2,2,37
DE01051,2021-01-30,10,6,6,0,0,-2,0,55,68,1238,1,2,2,37
DE01051,2021-01-29,0,0,0,0,0,0,0,56,64,1228,0,1,2,36
DE01051,2021-01-28,15,2,13,0,0,0,0,75,62,1228,0,1,2,36
DE01051,2021-01-27,0,0,0,0,0,0,0,72,63,1213,0,1,2,36
DE01051,2021-01-26,3,3,0,0,0,0,0,83,60,1213,1,2,1,36
DE01051,2021-01-25,4,4,0,0,0,0,0,83,88,1210,0,2,1,35
DE01051,2021-01-24,23,23,0,0,0,0,0,84,84,1206,0,2,1,35
DE01051,2021-01-23,11,11,0,0,0,0,0,68,86,1183,0,2,1,35
DE01051,2021-01-22,19,19,0,0,0,0,0,64,88,1172,0,2,2,35
DE01051,2021-01-21,12,12,0,0,0,0,0,62,76,1153,0,2,2,35
DE01051,2021-01-20,11,11,0,0,0,0,0,63,77,1141,1,2,3,35
DE01051,2021-01-19,3,3,0,0,0,0,0,60,83,1130,1,1,6,34
DE01051,2021-01-18,5,5,0,0,0,0,0,88,54,1127,0,1,5,33
DE01051,2021-01-17,7,7,0,0,0,0,0,84,63,1122,0,1,5,33
DE01051,2021-01-16,7,7,0,0,0,0,0,86,59,1115,0,1,5,33
DE01051,2021-01-15,17,17,0,0,0,0,0,88,72,1108,0,2,6,33
DE01051,2021-01-14,13,13,0,0,0,0,1,76,67,1091,0,2,6,33
DE01051,2021-01-13,8,8,0,0,0,0,-1,77,82,1077,0,3,7,33
DE01051,2021-01-12,31,26,5,0,0,0,0,83,68,1070,1,6,4,33
DE01051,2021-01-11,1,0,0,1,0,0,0,54,74,1039,0,5,10,32
DE01051,2021-01-10,9,10,-2,0,1,0,0,63,78,1038,0,5,10,32
DE01051,2021-01-09,9,11,0,-2,0,0,0,59,74,1029,1,5,10,32
DE01053,2021-02-05,32,30,0,0,1,1,1,169,158,2632,2,7,4,61
DE01053,2021-02-04,74,50,30,-2,-2,-2,0,152,168,2599,1,6,6,59
DE01053,2021-02-03,0,0,0,0,0,0,0,107,165,2525,0,5,6,58
DE01053,2021-02-02,5,5,0,0,0,0,0,136,177,2525,1,5,7,58
DE01053,2021-02-01,5,5,0,0,0,0,0,139,180,2520,3,7,7,57
DE01053,2021-01-31,23,23,0,0,0,0,0,134,184,2515,0,4,7,54
DE01053,2021-01-30,30,28,0,2,0,0,0,158,166,2492,0,4,7,54
DE01053,2021-01-29,15,19,-4,0,0,0,0,158,150,2462,1,4,7,54
DE01053,2021-01-28,29,29,0,0,0,0,0,168,142,2447,0,6,8,53
DE01053,2021-01-27,29,29,0,0,0,0,0,165,136,2418,0,6,9,53
DE01053,2021-01-26,8,6,2,0,0,0,0,177,137,2389,3,7,15,53
DE01053,2021-01-25,0,0,0,0,0,0,0,180,151,2381,0,7,13,50
DE01053,2021-01-24,47,47,0,0,0,0,0,184,149,2381,0,7,13,50
DE01053,2021-01-23,30,30,0,0,0,0,0,166,153,2334,0,7,13,50
DE01053,2021-01-22,25,25,0,0,0,0,1,150,161,2304,3,7,13,50
DE01053,2021-01-21,26,28,0,0,0,-2,0,142,182,2278,0,8,9,47
DE01053,2021-01-20,41,41,0,0,0,0,0,136,213,2252,1,9,8,47
DE01053,2021-01-19,11,11,0,0,0,0,0,137,228,2211,3,15,1,46
DE01053,2021-01-18,4,4,0,0,0,0,0,151,236,2200,0,13,3,43
DE01053,2021-01-17,29,29,0,0,0,0,0,149,272,2196,0,13,3,43
DE01053,2021-01-16,14,14,0,0,0,0,0,153,239,2167,0,13,3,43
DE01053,2021-01-15,17,17,0,0,0,0,0,161,257,2153,4,13,3,43
DE01053,2021-01-14,20,20,0,0,0,0,0,182,219,2136,1,9,3,39
DE01053,2021-01-13,42,42,0,0,0,0,1,213,195,2116,7,8,3,38
DE01053,2021-01-12,25,25,0,0,0,0,-2,228,193,2073,1,1,3,31
DE01053,2021-01-11,2,2,0,0,0,0,0,236,187,2050,0,3,0,30
DE01053,2021-01-10,33,33,0,0,0,0,1,272,152,2048,0,3,0,30
DE01053,2021-01-09,22,22,0,0,0,0,-2,239,172,2014,0,3,0,30
DE01054,2021-02-05,9,9,0,0,0,0,0,91,191,1745,1,11,13,54
DE01054,2021-02-04,23,14,9,0,0,0,0,127,176,1736,2,11,13,53
DE01054,2021-02-03,0,0,0,0,0,0,0,130,182,1713,0,13,11,51
DE01054,2021-02-02,10,10,0,0,0,0,0,148,181,1713,3,18,6,51
DE01054,2021-02-01,19,19,0,0,0,0,0,147,204,1703,0,15,6,48
DE01054,2021-01-31,15,15,0,0,0,0,0,152,217,1684,3,17,4,48
DE01054,2021-01-30,15,15,0,0,0,0,0,177,225,1669,2,14,4,45
DE01054,2021-01-29,45,44,0,0,0,1,10,191,274,1654,1,13,3,43
DE01054,2021-01-28,26,28,0,0,-2,0,-18,176,264,1599,4,13,3,42
DE01054,2021-01-27,18,17,0,0,1,0,0,182,265,1591,5,11,1,38
DE01054,2021-01-26,9,9,0,0,0,0,0,181,269,1573,0,6,1,33
DE01054,2021-01-25,24,24,0,0,0,0,1,204,268,1564,2,6,1,33
DE01054,2021-01-24,40,40,0,0,0,0,-2,217,239,1539,0,4,1,31
DE01054,2021-01-23,29,28,0,0,0,1,1,225,215,1501,1,4,1,31
DE01054,2021-01-22,30,27,0,3,0,0,0,274,166,1471,1,3,1,30
DE01054,2021-01-21,32,32,-2,2,0,0,-1,264,166,1441,2,3,0,29
DE01054,2021-01-20,17,21,-4,0,0,0,0,265,150,1410,0,1,1,27
DE01054,2021-01-19,32,30,0,0,1,1,0,269,147,1393,0,1,2,27
DE01054,2021-01-18,37,41,0,-2,-2,0,0,268,121,1361,0,1,6,27
DE01054,2021-01-17,48,39,9,0,0,0,0,239,115,1324,0,1,6,27
DE01054,2021-01-16,78,75,1,2,0,0,0,215,101,1276,0,1,6,27
DE01054,2021-01-15,20,16,3,1,0,0,0,166,84,1198,1,1,6,27
DE01054,2021-01-14,33,32,1,0,0,0,0,166,64,1178,0,0,6,26
DE01054,2021-01-13,21,21,0,0,0,0,0,150,62,1145,0,1,6,26
DE01054,2021-01-12,31,30,1,0,0,0,0,147,59,1124,0,2,11,26
DE01054,2021-01-11,8,8,0,0,0,0,0,121,55,1093,0,6,7,26
DE01054,2021-01-10,24,24,0,0,0,0,1,115,56,1085,0,6,9,26
DE01054,2021-01-09,29,29,0,0,0,0,-2,101,51,1060,0,6,9,26
DE01055,2021-02-05,37,37,0,0,0,0,0,157,159,1874,4,11,2,41
DE01055,2021-02-04,33,25,7,0,0,1,2,139,157,1837,3,8,1,37
DE01055,2021-02-03,27,24,0,2,1,0,-4,142,174,1802,0,5,1,34
DE01055,2021-02-02,-1,2,-1,-2,0,0,0,140,166,1779,2,6,1,34
DE01055,2021-02-01,17,3,14,0,0,0,0,152,153,1780,1,4,2,32
DE01055,2021-01-31,29,1,28,0,0,0,0,146,144,1763,1,3,2,31
DE01055,2021-01-30,15,13,1,1,0,0,0,142,151,1734,0,2,2,30
DE01055,2021-01-29,19,20,-1,0,0,0,0,159,142,1719,1,2,3,30
DE01055,2021-01-28,36,36,0,0,0,0,0,157,144,1700,0,1,5,29
DE01055,2021-01-27,25,25,0,0,0,0,0,174,119,1664,1,1,7,29
DE01055,2021-01-26,11,11,0,0,0,0,0,166,121,1639,0,1,6,28
DE01055,2021-01-25,11,11,0,0,0,0,0,153,135,1628,0,2,5,28
DE01055,2021-01-24,25,24,1,0,0,0,0,144,138,1617,0,2,7,28
DE01055,2021-01-23,32,32,0,0,0,0,0,151,138,1592,0,2,8,28
DE01055,2021-01-22,17,17,0,0,0,0,1,142,154,1560,0,3,7,28
DE01055,2021-01-21,53,55,0,0,0,-2,1,144,163,1542,0,5,5,28
DE01055,2021-01-20,17,15,0,0,0,2,-2,119,175,1488,1,7,5,28
DE01055,2021-01-19,-2,2,0,0,-4,0,0,121,184,1473,1,6,6,27
DE01055,2021-01-18,2,0,2,0,0,0,0,135,179,1475,0,5,9,26
DE01055,2021-01-17,32,31,1,0,0,0,0,138,185,1473,0,7,7,26
DE01055,2021-01-16,23,23,0,0,0,0,0,138,186,1441,1,8,6,26
DE01055,2021-01-15,19,19,0,0,0,0,4,154,166,1418,2,7,6,25
DE01055,2021-01-14,28,28,0,0,0,0,0,163,138,1395,2,5,6,23
DE01055,2021-01-13,19,19,0,0,0,0,1,175,117,1367,0,5,4,21
DE01055,2021-01-12,12,12,0,0,0,0,1,184,115,1347,0,6,4,21
DE01055,2021-01-11,5,4,1,0,0,0,0,179,101,1334,2,9,3,21
DE01055,2021-01-10,32,31,0,1,0,0,0,185,105,1329,1,7,3,19
DE01055,2021-01-09,39,41,-2,0,0,0,0,186,74,1297,0,6,4,18
DE01056,2021-02-05,58,54,1,3,0,0,1,410,536,6812,1,42,29,227
DE01056,2021-02-04,62,51,7,2,1,1,4,424,617,6753,6,44,31,226
DE01056,2021-02-03,47,57,-6,-1,-1,-2,-16,446,619,6687,13,43,27,220
DE01056,2021-02-02,35,20,15,1,0,-1,-2,535,586,6656,6,40,19,207
DE01056,2021-02-01,39,40,1,0,0,-2,7,501,618,6623,5,34,24,201
DE01056,2021-01-31,66,64,1,1,0,0,-1,491,636,6577,8,32,21,196
DE01056,2021-01-30,103,103,0,0,0,0,0,536,590,6512,3,25,21,188
DE01056,2021-01-29,72,61,6,2,2,1,-4,536,559,6409,3,29,20,185
DE01056,2021-01-28,84,68,16,-1,1,0,1,617,475,6341,5,31,20,182
DE01056,2021-01-27,136,91,43,1,1,0,10,619,523,6256,10,27,21,177
DE01056,2021-01-26,1,0,0,1,0,0,0,586,543,6110,0,19,26,167
DE01056,2021-01-25,29,25,-1,3,0,2,0,618,514,6109,3,24,21,167
DE01056,2021-01-24,111,109,2,1,-1,0,1,636,502,6080,1,21,22,164
DE01056,2021-01-23,103,101,-2,4,0,0,-1,590,522,5968,7,21,26,163
DE01056,2021-01-22,153,144,2,7,0,0,5,559,573,5866,5,20,22,156
DE01056,2021-01-21,86,87,-4,2,0,1,-8,475,561,5708,1,20,18,151
DE01056,2021-01-20,103,99,0,1,1,2,11,523,500,5630,2,21,21,150
DE01056,2021-01-19,33,48,-4,-2,1,-10,-6,543,481,5516,5,26,18,148
DE01056,2021-01-18,47,41,6,-1,1,0,1,514,514,5489,0,21,28,143
DE01056,2021-01-17,65,64,-1,3,1,-2,0,502,498,5441,1,22,29,143
DE01056,2021-01-16,72,70,1,1,0,0,1,522,448,5376,6,26,24,142
DE01056,2021-01-15,69,70,-2,1,0,0,1,573,424,5303,5,22,28,136
DE01056,2021-01-14,134,133,0,0,1,0,15,561,367,5233,2,18,27,131
DE01056,2021-01-13,123,93,32,-2,0,0,-29,500,452,5084,7,21,25,129
DE01056,2021-01-12,4,0,0,4,0,0,0,481,427,4990,0,18,25,122
DE01056,2021-01-11,35,39,-6,2,0,0,1,514,420,4986,1,28,18,122
DE01056,2021-01-10,85,71,11,2,1,0,0,498,417,4950,5,29,18,121
DE01056,2021-01-09,123,118,1,2,2,0,8,448,435,4865,2,24,18,116
DE01057,2021-02-05,6,6,0,0,0,0,0,28,43,777,0,1,1,19
DE01057,2021-02-04,5,4,1,0,0,0,0,27,48,771,0,1,1,19
DE01057,2021-02-03,6,6,0,0,0,0,0,27,49,766,1,1,1,19
DE01057,2021-02-02,0,0,0,0,0,0,0,34,46,760,0,0,2,18
DE01057,2021-02-01,3,3,0,0,0,0,0,39,49,760,0,0,2,18
DE01057,2021-01-31,4,3,1,0,0,0,0,37,50,757,0,0,2,18
DE01057,2021-01-30,4,4,0,0,0,0,0,41,46,753,0,0,2,18
DE01057,2021-01-29,5,5,0,0,0,0,0,43,46,749,0,1,2,18
DE01057,2021-01-28,5,5,0,0,0,0,0,48,44,744,0,1,2,18
DE01057,2021-01-27,13,13,0,0,0,0,0,49,51,739,0,1,2,18
DE01057,2021-01-26,5,5,0,0,0,0,0,46,60,726,0,2,3,18
DE01057,2021-01-25,1,1,0,0,0,0,0,49,56,721,0,2,4,18
DE01057,2021-01-24,8,8,0,0,0,0,0,50,55,720,0,2,5,18
DE01057,2021-01-23,6,6,0,0,0,0,0,46,58,712,1,2,5,18
DE01057,2021-01-22,10,10,0,0,0,0,0,46,54,706,0,2,5,17
DE01057,2021-01-21,6,6,0,0,0,0,0,44,56,696,0,2,5,17
DE01057,2021-01-20,10,10,0,0,0,0,0,51,53,690,1,2,6,17
DE01057,2021-01-19,8,8,0,0,0,0,0,60,57,680,0,3,4,16
DE01057,2021-01-18,2,2,0,0,0,0,0,56,55,672,0,4,3,16
DE01057,2021-01-17,4,3,1,0,0,0,0,55,57,670,0,5,2,16
DE01057,2021-01-16,6,6,0,0,0,0,0,58,54,666,1,5,2,16
DE01057,2021-01-15,8,8,0,0,0,0,1,54,71,660,0,5,1,15
